MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,DEST,DEP_DELAY,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,DEP_TIME_M,CRS_ARR_M,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Condition,sch_dep,sch_arr,TAXI_OUT,Is_delayed
11,14,4,AA,N838NN,CLT,3,129,541,811,814,940,44,29,55,SSW,7,0,30.36,Mostly Cloudy,26,41,18,0
11,14,4,AA,N979AN,PHX,10,345,2153,810,820,1035,44,29,55,SSW,7,0,30.36,Mostly Cloudy,26,41,19,0
11,14,4,AA,N397AN,MIA,73,192,1089,749,822,941,44,29,55,SSW,7,0,30.36,Mostly Cloudy,26,41,18,1
11,14,4,DL,N171DN,LAX,-5,374,2475,830,825,1024,44,29,55,SSW,7,0,30.36,Mostly Cloudy,26,41,22,0
11,14,4,9E,N8891A,BWI,-5,75,184,835,830,910,44,29,55,SSW,7,0,30.36,Mostly Cloudy,26,41,19,0
11,14,4,DL,N323US,ATL,-3,150,760,833,830,983,44,29,55,SSW,7,0,30.36,Mostly Cloudy,26,41,28,0
11,14,4,MQ,N605KS,BNA,-10,162,765,840,830,942,44,29,55,SSW,7,0,30.36,Mostly Cloudy,26,41,20,0
11,14,4,B6,N809JB,FLL,6,187,1069,824,830,1011,44,29,55,SSW,7,0,30.36,Mostly Cloudy,26,41,18,0
11,14,4,DL,N914DU,DEN,-5,275,1626,845,840,1000,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,20,0
11,14,4,B6,N709JB,SJU,0,229,1598,846,846,1135,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,18,0
11,14,4,B6,N552JB,TPA,-7,179,1005,856,849,1035,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,17,0
11,14,4,B6,N595JB,CHS,0,131,636,856,856,987,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,20,0
11,14,4,AA,N113AN,LAX,-6,378,2475,870,864,1068,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,14,0
11,14,4,B6,N967JT,LAX,-3,375,2475,869,866,1064,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,14,0
11,14,4,B6,N508JL,JAX,-5,151,828,877,872,1028,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,13,0
11,14,4,9E,N582CA,CLE,-3,124,425,882,879,1006,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,23,0
11,14,4,B6,N520JB,SAV,-3,141,718,883,880,1024,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,14,0
11,14,4,B6,N587JB,ATL,-2,156,760,885,883,1041,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,15,0
11,14,4,MQ,N853AE,PIT,1,103,340,883,884,986,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,15,0
11,14,4,B6,N318JB,BUF,-4,84,301,889,885,973,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,21,0
11,14,4,DL,N981AT,JAX,-7,163,828,895,888,1058,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,33,0
11,14,4,9E,N901XJ,SAV,-4,146,718,893,889,1039,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,31,0
11,14,4,AA,N997NN,DFW,6,252,1391,883,889,1075,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,22,0
11,14,4,9E,N981EV,ORF,-5,94,290,895,890,989,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,27,0
11,14,4,B6,N526JL,MSY,-9,211,1182,899,890,1050,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,22,0
11,14,4,YX,N357FC,CMH,-5,122,483,895,890,1017,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,28,0
11,14,4,DL,N968AT,CLT,-5,141,541,895,890,1036,46,30,54,SSW,8,0,30.33,Mostly Cloudy,31,35,26,0
11,14,4,DL,N803DN,ATL,-3,159,760,899,896,1058,45,27,49,SW,10,0,30.33,Mostly Cloudy,31,35,30,0
11,14,4,B6,N635JB,FLL,-4,191,1069,900,896,1091,45,27,49,SW,10,0,30.33,Mostly Cloudy,31,35,28,0
11,14,4,DL,N101DU,IAH,1,250,1417,895,896,1085,45,27,49,SW,10,0,30.33,Mostly Cloudy,31,35,27,0
11,14,4,B6,N793JB,PBI,28,180,1028,869,897,1049,45,27,49,SW,10,0,30.33,Mostly Cloudy,31,35,22,1
11,14,4,DL,N852DN,LAS,1,353,2248,899,900,1072,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,25,0
11,14,4,9E,N8877A,RIC,0,99,288,905,905,1004,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,24,0
11,14,4,DL,N344NB,BOS,-7,83,187,917,910,1000,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,24,0
11,14,4,9E,N924EV,BTV,18,90,266,895,913,985,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,27,1
11,14,4,MQ,N810AE,ORF,-10,90,290,930,920,1020,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,15,0
11,14,4,YX,N428YX,CMH,-8,119,483,929,921,1048,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,22,0
11,14,4,DL,N311DN,MCO,-5,180,944,929,924,1109,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,14,0
11,14,4,DL,N199DN,LAX,-5,383,2475,930,925,1133,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,14,0
11,14,4,AA,N778AN,MIA,-3,197,1089,930,927,1127,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,18,0
11,14,4,OO,N269SY,BNA,-2,170,765,929,927,1039,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,9,0
11,14,4,B6,N997JL,SJU,0,233,1598,929,929,1222,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,13,0
11,14,4,9E,N186PQ,IND,-8,149,665,945,937,1094,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,13,0
11,14,4,DL,N341NW,MIA,19,190,1089,921,940,1111,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,30,1
11,14,4,OO,N270SY,PIT,47,113,340,899,946,1012,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,26,1
11,14,4,DL,N956AT,TPA,0,183,1005,950,950,1133,45,27,49,SW,10,0,30.33,Mostly Cloudy,30,37,13,0
11,14,4,DL,N713TW,SFO,-4,408,2586,955,951,1183,44,26,49,SW,12,0,30.32,Mostly Cloudy,30,37,16,0
11,14,4,B6,N317JB,ORD,-7,173,740,959,952,1072,44,26,49,SW,12,0,30.32,Mostly Cloudy,30,37,19,0
11,14,4,B6,N929JB,LAX,-8,381,2475,960,952,1161,44,26,49,SW,12,0,30.32,Mostly Cloudy,30,37,32,0
11,14,4,MQ,N671AE,BWI,-5,78,184,959,954,1037,44,26,49,SW,12,0,30.32,Mostly Cloudy,30,37,15,0
11,14,4,MQ,N857AE,IND,31,153,665,924,955,1077,44,26,49,SW,12,0,30.32,Mostly Cloudy,30,37,22,1
11,14,4,AA,N889NN,LAS,-4,363,2248,959,955,1142,44,26,49,SW,12,0,30.32,Mostly Cloudy,30,37,18,0
11,14,4,DL,N723TW,SLC,-4,325,1990,960,956,1165,44,26,49,SW,12,0,30.32,Mostly Cloudy,30,37,35,0
11,14,4,DL,N712TW,SEA,1,392,2422,956,957,1168,44,26,49,SW,12,0,30.32,Mostly Cloudy,30,37,31,0
11,14,4,DL,N329NB,MSY,-2,208,1182,960,958,1108,44,26,49,SW,12,0,30.32,Mostly Cloudy,30,37,13,0
11,14,4,9E,N914XJ,ROC,-6,91,264,965,959,1056,44,26,49,SW,12,0,30.32,Mostly Cloudy,30,37,29,0
11,14,4,B6,N203JB,BOS,29,75,187,936,965,1011,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,30,1
11,14,4,B6,N976JT,SFO,36,404,2586,930,966,1154,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,20,1
11,14,4,AA,N928NN,CLT,-6,132,541,979,973,1111,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,17,0
11,14,4,MQ,N846AE,RDU,-7,116,427,986,979,1102,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,20,0
11,14,4,DL,N354NW,FLL,25,193,1069,958,983,1151,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,26,1
11,14,4,B6,N975JT,MCO,8,176,944,978,986,1154,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,16,0
11,14,4,9E,N910XJ,DCA,58,101,213,929,987,1030,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,17,1
11,14,4,B6,N987JT,SAN,-2,365,2446,990,988,1175,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,13,0
11,14,4,AS,N284AK,SFO,0,410,2586,995,995,1225,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,16,0
11,14,4,9E,N337PQ,BUF,-1,104,301,997,996,1101,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,19,0
11,14,4,B6,N653JB,BUR,9,377,2465,990,999,1187,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,14,0
11,14,4,AA,N561UW,PHX,14,346,2153,985,999,1211,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,15,0
11,14,4,9E,N8894A,PWM,-5,85,273,1008,1003,1093,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,13,0
11,14,4,MQ,N845AE,CVG,10,141,589,995,1005,1136,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,17,0
11,14,4,AA,N110AN,SFO,26,407,2586,980,1006,1207,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,41,1
11,14,4,B6,N198JB,BOS,-10,71,187,1020,1010,1091,44,26,49,SW,12,0,30.32,Mostly Cloudy,32,36,23,0
11,14,4,DL,N177DN,LAX,-3,382,2475,1015,1012,1217,44,27,51,SSW,13,0,30.33,Mostly Cloudy,32,36,25,0
11,14,4,9E,N319PQ,SYR,-5,90,209,1019,1014,1109,44,27,51,SSW,13,0,30.33,Mostly Cloudy,32,36,20,0
11,14,4,DL,N858DZ,ATL,0,156,760,1015,1015,1171,44,27,51,SSW,13,0,30.33,Mostly Cloudy,32,36,17,0
11,14,4,AS,N283AK,LAX,-5,400,2475,1020,1015,1240,44,27,51,SSW,13,0,30.33,Mostly Cloudy,32,36,12,0
11,14,4,9E,N604LR,BOS,-3,89,187,1019,1016,1108,44,27,51,SSW,13,0,30.33,Mostly Cloudy,32,36,28,0
11,14,4,B6,N973JT,TPA,-3,183,1005,1020,1017,1203,44,27,51,SSW,13,0,30.33,Mostly Cloudy,32,36,13,0
11,14,4,B6,N519JB,RSW,-2,192,1074,1019,1017,1211,44,27,51,SSW,13,0,30.33,Mostly Cloudy,32,36,17,0
11,14,4,DL,N112DU,MSP,-3,195,1029,1020,1017,1155,44,27,51,SSW,13,0,30.33,Mostly Cloudy,32,36,22,0
11,14,4,AA,N896NN,CLT,-1,134,541,1021,1020,1155,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,22,0
11,14,4,B6,N281JB,RDU,-3,105,427,1026,1023,1131,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,18,0
11,14,4,AA,N104NN,LAX,3,384,2475,1020,1023,1224,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,22,0
11,14,4,DL,N3766,SAN,14,371,2446,1015,1029,1206,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,25,0
11,14,4,OO,N289SY,ORD,91,183,740,960,1051,1083,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,15,1
11,14,4,DL,N711ZX,SFO,17,404,2586,1035,1052,1259,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,26,1
11,14,4,9E,N8869B,BWI,-3,81,184,1055,1052,1136,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,13,0
11,14,4,B6,N923JB,LAX,14,374,2475,1040,1054,1234,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,16,0
11,14,4,B6,N566JB,LGB,2,372,2465,1055,1057,1247,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,18,0
11,14,4,B6,N995JL,SMF,5,379,2521,1052,1057,1251,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,23,0
11,14,4,9E,N279PQ,IAD,-2,87,228,1060,1058,1147,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,11,0
11,14,4,9E,N909XJ,RDU,-5,116,427,1065,1060,1181,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,19,0
11,14,4,DL,N870DN,LAS,14,360,2248,1049,1063,1229,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,28,0
11,14,4,DL,N901DN,PDX,-10,394,2454,1076,1066,1290,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,31,0
11,14,4,B6,N965JT,MCO,-2,176,944,1069,1067,1245,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,17,0
11,14,4,B6,N989JT,SEA,-8,382,2422,1077,1069,1279,44,27,51,SSW,13,0,30.33,Mostly Cloudy,33,28,21,0
11,14,4,B6,N625JB,SJC,0,392,2569,1080,1080,1292,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,27,0
11,14,4,9E,N303PQ,DTW,41,137,509,1040,1081,1177,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,34,1
11,14,4,B6,N503JB,ONT,6,370,2429,1080,1086,1270,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,14,0
11,14,4,DL,N179DN,LAX,-4,380,2475,1090,1086,1290,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,35,0
11,14,4,OO,N273SY,BNA,-3,157,765,1095,1092,1192,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,13,0
11,14,4,9E,N330PQ,IND,-2,147,665,1095,1093,1242,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,11,0
11,14,4,DL,N832DN,PHX,2,344,2153,1095,1097,1319,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,26,0
11,14,4,DL,N111NG,DFW,-2,256,1391,1100,1098,1296,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,12,0
11,14,4,DL,N349NW,SAT,-6,262,1587,1105,1099,1307,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,18,0
11,14,4,AA,N115NN,LAX,-5,390,2475,1109,1104,1319,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,22,0
11,14,4,DL,N884DN,SEA,-1,391,2422,1114,1113,1325,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,22,0
11,14,4,AA,N824NN,SAT,6,275,1587,1109,1115,1324,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,16,0
11,14,4,AS,N928VA,SEA,-2,391,2422,1120,1118,1331,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,22,0
11,14,4,DL,N340NW,AUS,-3,256,1521,1125,1122,1321,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,11,0
11,14,4,B6,N323JB,BUF,9,90,301,1115,1124,1205,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,17,0
11,14,4,B6,N2002J,FLL,0,188,1069,1130,1130,1318,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,24,0
11,14,4,B6,N655JB,OAK,-8,392,2576,1139,1131,1351,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,22,0
11,14,4,B6,N324JB,SYR,-1,76,209,1139,1138,1215,44,28,53,SW,10,0,30.31,Mostly Cloudy,41,33,16,0
11,14,4,DL,N893DN,ATL,9,157,760,1131,1140,1288,44,28,53,SW,10,0,30.31,Mostly Cloudy,40,28,10,0
11,14,4,9E,N907XJ,CVG,11,140,589,1135,1146,1275,44,28,53,SW,10,0,30.31,Mostly Cloudy,40,28,16,0
11,14,4,DL,N888DU,SJU,10,234,1598,1139,1149,1433,44,28,53,SW,10,0,30.31,Mostly Cloudy,40,28,19,0
11,14,4,DL,N706TW,SFO,17,412,2586,1135,1152,1367,44,28,53,SW,10,0,30.31,Mostly Cloudy,40,28,15,1
11,14,4,MQ,N810AE,ORF,-10,94,290,1169,1159,1263,44,28,53,SW,10,0,30.31,Mostly Cloudy,40,28,16,0
11,14,4,DL,N352NW,MIA,-5,194,1089,1165,1160,1359,44,28,53,SW,10,0,30.31,Mostly Cloudy,40,28,14,0
11,14,4,DL,N183DN,LAX,-1,387,2475,1165,1164,1372,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,19,0
11,14,4,DL,N910AT,DTW,-5,133,509,1169,1164,1302,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,16,0
11,14,4,DL,N341NB,BOS,-5,89,187,1170,1165,1259,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,16,0
11,14,4,DL,N342NW,MSY,-4,209,1182,1170,1166,1319,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,11,0
11,14,4,DL,N813DN,SLC,0,329,1990,1167,1167,1376,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,27,0
11,14,4,DL,N361NW,TPA,2,179,1005,1165,1167,1344,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,12,0
11,14,4,DL,N378DN,MCO,-7,177,944,1175,1168,1352,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,19,0
11,14,4,9E,N309PQ,CLE,-1,125,425,1169,1168,1294,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,24,0
11,14,4,DL,N339NB,MSP,-1,196,1029,1169,1168,1305,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,14,0
11,14,4,B6,N624JB,RNO,-1,369,2411,1170,1169,1359,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,16,0
11,14,4,B6,N952JB,LAS,-4,353,2248,1176,1172,1349,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,13,0
11,14,4,DL,N896AT,CLT,-7,152,541,1185,1178,1337,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,18,0
11,14,4,B6,N554JB,PHX,41,337,2153,1139,1180,1356,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,25,1
11,14,4,DL,N373DA,DEN,-5,289,1626,1185,1180,1354,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,21,0
11,14,4,B6,N593JB,SLC,0,327,1990,1182,1182,1389,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,20,0
11,14,4,DL,N318DX,FLL,11,197,1069,1175,1186,1372,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,19,0
11,14,4,B6,N943JT,LAX,6,387,2475,1180,1186,1387,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,17,0
11,14,4,B6,N603JB,ABQ,-9,307,1826,1200,1191,1387,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,11,0
11,14,4,MQ,N833AE,BNA,-6,165,765,1199,1193,1304,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,19,0
11,14,4,9E,N582CA,JAX,-4,171,828,1199,1195,1370,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,11,0
11,14,4,AA,N102NN,LAX,-5,394,2475,1200,1195,1414,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,14,0
11,14,4,B6,N652JB,FLL,-8,198,1069,1203,1195,1401,44,29,55,SW,14,0,30.31,Mostly Cloudy,40,28,21,0
11,14,4,AS,N288AK,LAX,-9,400,2475,1215,1206,1435,44,29,55,SW,14,0,30.31,Mostly Cloudy,31,42,22,0
11,14,4,B6,N971JT,DEN,-4,275,1626,1214,1210,1369,44,29,55,SW,14,0,30.31,Mostly Cloudy,31,42,13,0
11,14,4,9E,N910XJ,RIC,0,117,288,1210,1210,1327,44,29,55,SW,14,0,30.31,Mostly Cloudy,31,42,21,0
11,14,4,YX,N357FC,CMH,-5,128,483,1220,1215,1348,44,29,55,SW,14,0,30.31,Mostly Cloudy,31,42,11,0
11,14,4,OO,N270SY,ORD,21,180,740,1195,1216,1315,44,29,55,SW,14,0,30.31,Mostly Cloudy,31,42,19,1
11,14,4,9E,N914XJ,CHS,-3,146,636,1229,1226,1375,44,29,55,SW,14,0,30.31,Mostly Cloudy,31,42,24,0
11,14,4,B6,N979JT,SFO,48,409,2586,1180,1228,1409,44,29,55,SW,14,0,30.31,Mostly Cloudy,31,42,25,1
11,14,4,DL,N923DZ,LAS,14,364,2248,1229,1243,1413,44,29,55,SW,14,0,30.31,Mostly Cloudy,31,42,14,0
11,14,4,DL,N968AT,DCA,-5,89,213,1254,1249,1343,44,29,55,SW,14,0,30.31,Mostly Cloudy,31,42,10,0
11,14,4,9E,N901XJ,RDU,-4,124,427,1255,1251,1379,43,31,62,WSW,14,0,30.31,Mostly Cloudy,31,42,15,0
11,14,4,B6,N903JB,PBI,15,183,1028,1243,1258,1426,43,31,62,WSW,14,0,30.31,Mostly Cloudy,31,42,19,0
11,14,4,9E,N337PQ,PIT,-12,116,340,1275,1263,1391,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,32,0
11,14,4,B6,N618JB,PDX,-5,381,2454,1268,1263,29,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,18,0
11,14,4,AA,N108NN,SFO,-9,405,2586,1275,1266,60,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,35,0
11,14,4,DL,N922DZ,ATL,11,156,760,1259,1270,1415,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,12,0
11,14,4,B6,N273JB,JAX,43,157,828,1230,1273,1387,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,23,1
11,14,4,MQ,N846AE,RDU,-12,114,427,1290,1278,1404,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,25,0
11,14,4,AA,N839AW,PHX,-3,348,2153,1282,1279,70,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,13,0
11,14,4,DL,N6712B,SAN,105,383,2446,1175,1280,1378,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,24,1
11,14,4,B6,N663JB,PSP,171,362,2378,1110,1281,1292,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,20,1
11,14,4,9E,N8894A,IAD,-7,87,228,1289,1282,1376,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,12,0
11,14,4,B6,N961JT,LAX,5,376,2475,1280,1285,36,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,18,0
11,14,4,DL,N172DN,LAX,-2,381,2475,1289,1287,50,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,19,0
11,14,4,B6,N947JB,LAS,1,347,2248,1290,1291,17,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,14,0
11,14,4,9E,N326PQ,BOS,3,90,187,1289,1292,1379,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,18,0
11,14,4,DL,N718TW,SFO,27,406,2586,1270,1297,56,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,32,1
11,14,4,B6,N708JB,TPA,-6,179,1005,1305,1299,44,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,16,0
11,14,4,AA,N109NN,LAX,12,384,2475,1290,1302,54,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,17,0
11,14,4,AA,N839NN,AUS,15,264,1521,1290,1305,54,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,15,0
11,14,4,9E,N8946A,BTV,-15,83,266,1320,1305,1403,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,20,0
11,14,4,9E,N981EV,ORF,26,97,290,1279,1305,1376,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,10,1
11,14,4,B6,N552JB,AUS,11,252,1521,1295,1306,47,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,20,0
11,14,4,B6,N966JT,RSW,-3,191,1074,1310,1307,61,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,14,0
11,14,4,9E,N279PQ,ROC,-12,94,264,1320,1308,1414,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,28,0
11,14,4,B6,N977JE,SFO,0,390,2586,1309,1309,79,43,31,62,WSW,14,0,30.31,Mostly Cloudy,33,35,18,0
11,14,4,B6,N508JL,PSE,54,239,1617,1260,1314,119,42,30,62,WSW,15,0,30.31,Mostly Cloudy,33,35,13,1
11,14,4,9E,N319PQ,SYR,-4,83,209,1320,1316,1403,42,30,62,WSW,15,0,30.31,Mostly Cloudy,33,35,18,0
11,14,4,OO,N269SY,BUF,-2,101,301,1334,1332,1435,42,30,62,WSW,15,0,30.31,Mostly Cloudy,24,31,18,0
11,14,4,B6,N536JB,MCO,15,168,944,1323,1338,51,42,30,62,WSW,15,0,30.31,Mostly Cloudy,24,31,18,0
11,14,4,9E,N937XJ,PWM,7,83,273,1340,1347,1423,42,30,62,WSW,15,0,30.31,Mostly Cloudy,24,31,20,0
11,14,4,B6,N991JT,LAX,-3,374,2475,1360,1357,114,42,30,62,WSW,15,0,30.31,Mostly Cloudy,24,31,17,0
11,14,4,B6,N316JB,ORH,-3,59,150,1370,1367,1429,42,30,62,WSW,15,0,30.31,Mostly Cloudy,24,31,26,0
11,14,4,B6,N339JB,ROC,-8,78,264,1380,1372,18,42,27,55,W,13,0,30.31,Mostly Cloudy,24,31,25,0
11,14,4,B6,N279JB,BUF,-2,83,301,1375,1373,18,42,27,55,W,13,0,30.31,Mostly Cloudy,24,31,22,0
11,14,4,AA,N112AN,BOS,-5,76,187,1380,1375,16,42,27,55,W,13,0,30.31,Mostly Cloudy,24,31,37,0
11,14,4,B6,N323JB,BOS,8,68,187,1375,1383,3,42,27,55,W,13,0,30.31,Mostly Cloudy,19,18,35,0
11,14,4,B6,N957JB,SJU,17,228,1598,1404,1421,252,42,27,55,W,13,0,30.31,Mostly Cloudy,19,18,21,1
11,14,4,B6,N317JB,BTV,53,74,266,1375,1428,9,42,27,55,W,13,0,30.31,Mostly Cloudy,19,18,22,1
11,14,4,B6,N975JT,BQN,6,223,1576,1439,5,282,42,29,60,N,14,0,30.22,Partly Cloudy,10,12,18,0
11,15,5,B6,N519JB,FLL,-3,181,1069,301,298,482,39,26,60,W,7,0,30.25,Partly Cloudy,0,4,13,0
11,15,5,B6,N561JB,CHS,-5,124,636,324,319,448,39,26,60,W,7,0,30.25,Partly Cloudy,10,23,21,0
11,15,5,B6,N996JL,SJU,28,222,1598,301,329,583,39,26,60,W,7,0,30.25,Partly Cloudy,10,23,17,1
11,15,5,B6,N980JT,LAX,-6,371,2475,340,334,531,39,26,60,W,7,0,30.25,Partly Cloudy,10,23,14,0
11,15,5,B6,N2016J,MCO,-5,168,944,345,340,513,39,26,60,W,7,0,30.25,Partly Cloudy,10,23,20,0
11,15,5,B6,N715JB,LGB,-7,368,2465,359,352,547,38,29,70,WSW,7,0,30.25,Mostly Cloudy,10,23,20,0
11,15,5,B6,N247JB,BUF,-11,80,301,365,354,445,38,29,70,WSW,7,0,30.25,Mostly Cloudy,10,23,17,0
11,15,5,B6,N994JL,BOS,-5,66,187,360,355,426,38,29,70,WSW,7,0,30.25,Mostly Cloudy,10,23,13,0
11,15,5,AA,N103NN,LAX,-3,388,2475,360,357,568,38,29,70,WSW,7,0,30.25,Mostly Cloudy,10,23,17,0
11,15,5,AA,N809NN,ORD,0,170,740,359,359,469,38,29,70,WSW,7,0,30.25,Mostly Cloudy,10,23,20,0
